Gene stable ID,length
ENSMUSG00000031155,3515
ENSMUSG00000048997,15040
ENSMUSG00000018770,3841
ENSMUSG00000023110,7705
ENSMUSG00000025142,20919
ENSMUSG00000037408,5911
ENSMUSG00000121606,6362
ENSMUSG00000093806,1620
ENSMUSG00000022997,2374
ENSMUSG00000034845,1981
ENSMUSG00000047109,5673
ENSMUSG00000108900,1816
ENSMUSG00000073733,2491
ENSMUSG00000059213,4108
ENSMUSG00000121607,13469
ENSMUSG00000046718,1196
ENSMUSG00000055866,6038
ENSMUSG00000062949,23525
ENSMUSG00000067713,4751
ENSMUSG00000027642,13475
ENSMUSG00000031813,5607
ENSMUSG00000028919,8869
ENSMUSG00000043664,1600
ENSMUSG00000022177,4445
ENSMUSG00000031808,15835
ENSMUSG00000027887,5049
ENSMUSG00000034292,8066
ENSMUSG00000022178,5597
ENSMUSG00000048154,41620
ENSMUSG00000033653,26274
ENSMUSG00000033446,5399
ENSMUSG00000068749,1613
ENSMUSG00000006445,5893
ENSMUSG00000022108,4501
ENSMUSG00000031807,6653
ENSMUSG00000001138,12888
ENSMUSG00000006218,1426
ENSMUSG00000022109,4872
ENSMUSG00000027684,45941
ENSMUSG00000033770,6338
ENSMUSG00000027643,1516
ENSMUSG00000013822,4169
ENSMUSG00000043243,9370
ENSMUSG00000033405,4338
ENSMUSG00000022110,6801
ENSMUSG00000063019,1104
ENSMUSG00000009207,21659
ENSMUSG00000004771,6790
ENSMUSG00000026311,12309
ENSMUSG00000034807,7934
ENSMUSG00000079583,2786
ENSMUSG00000067764,2181
ENSMUSG00000006216,5667
ENSMUSG00000001348,7318
ENSMUSG00000109368,1362
ENSMUSG00000031365,13129
ENSMUSG00000034799,22293
ENSMUSG00000023755,8745
ENSMUSG00000033186,4696
ENSMUSG00000007805,3851
ENSMUSG00000022070,9181
ENSMUSG00000025607,12397
ENSMUSG00000096966,2297
ENSMUSG00000026567,32035
ENSMUSG00000031374,7805
ENSMUSG00000053641,25417
ENSMUSG00000031372,1015
ENSMUSG00000031371,2893
ENSMUSG00000024300,12106
ENSMUSG00000033166,16386
ENSMUSG00000023000,4932
ENSMUSG00000006221,2766
ENSMUSG00000022999,8597
ENSMUSG00000070637,903
ENSMUSG00000006215,11871
ENSMUSG00000034452,5203
ENSMUSG00000031375,10096
ENSMUSG00000032489,11455
ENSMUSG00000001815,5613
ENSMUSG00000001819,2481
ENSMUSG00000001823,2532
ENSMUSG00000094706,979
ENSMUSG00000071613,3109
ENSMUSG00000040506,32456
ENSMUSG00000072738,1084
ENSMUSG00000049235,2304
ENSMUSG00000031376,12950
ENSMUSG00000040761,27450
ENSMUSG00000072145,2166
ENSMUSG00000064043,21298
ENSMUSG00000030324,10069
ENSMUSG00000094811,2735
ENSMUSG00000031805,17317
ENSMUSG00000023004,2263
ENSMUSG00000095226,894
ENSMUSG00000114852,879
ENSMUSG00000021789,3694
ENSMUSG00000116358,895
ENSMUSG00000072235,1799
ENSMUSG00000039032,2351
ENSMUSG00000028962,21164
ENSMUSG00000006219,16139
ENSMUSG00000037661,13528
ENSMUSG00000037780,2438
ENSMUSG00000073209,3055
ENSMUSG00000042279,4708
ENSMUSG00000034729,15035
ENSMUSG00000021795,3072
ENSMUSG00000043091,2756
ENSMUSG00000031383,2718
ENSMUSG00000023484,5851
ENSMUSG00000090505,878
ENSMUSG00000040412,13881
ENSMUSG00000090487,1753
ENSMUSG00000000730,9557
ENSMUSG00000096574,10736
ENSMUSG00000034263,6872
ENSMUSG00000027520,37854
ENSMUSG00000002012,6222
ENSMUSG00000079391,1983
ENSMUSG00000096793,7705
ENSMUSG00000030123,8955
ENSMUSG00000095195,10657
ENSMUSG00000067653,5948
ENSMUSG00000094258,2746
ENSMUSG00000096901,979
ENSMUSG00000090472,817
ENSMUSG00000004842,5725
ENSMUSG00000091756,8622
ENSMUSG00000090764,2745
ENSMUSG00000079389,2746
ENSMUSG00000023979,3217
ENSMUSG00000018398,16527
ENSMUSG00000032783,7705
ENSMUSG00000095056,2784
ENSMUSG00000023982,869
ENSMUSG00000091494,1753
ENSMUSG00000109510,2529
ENSMUSG00000079267,2226
ENSMUSG00000033629,2698
ENSMUSG00000118471,998
ENSMUSG00000047150,3569
ENSMUSG00000090716,1744
ENSMUSG00000079610,8368
ENSMUSG00000094370,5780
ENSMUSG00000022707,11657
ENSMUSG00000043085,7030
ENSMUSG00000095295,4875
ENSMUSG00000044791,25943
ENSMUSG00000034382,6266
ENSMUSG00000000732,8746
ENSMUSG00000090363,1855
ENSMUSG00000026566,10918
ENSMUSG00000096023,2058
ENSMUSG00000027886,1876
ENSMUSG00000096470,2058
ENSMUSG00000023980,8835
ENSMUSG00000079271,1756
ENSMUSG00000040740,2665
ENSMUSG00000030126,36004
ENSMUSG00000001076,1472
ENSMUSG00000068732,5610
ENSMUSG00000093945,1893
ENSMUSG00000038009,1939
ENSMUSG00000028917,10732
ENSMUSG00000091792,893
ENSMUSG00000092152,1374
ENSMUSG00000053329,4881
ENSMUSG00000048100,5143
ENSMUSG00000033669,13441
ENSMUSG00000095360,2746
ENSMUSG00000009047,832
ENSMUSG00000074928,855
ENSMUSG00000040666,5877
ENSMUSG00000019558,22173
ENSMUSG00000096685,1757
ENSMUSG00000040389,8562
ENSMUSG00000090691,5210
ENSMUSG00000032834,3851
ENSMUSG00000055041,3283
ENSMUSG00000094021,5499
ENSMUSG00000079019,621
ENSMUSG00000091472,10355
ENSMUSG00000031803,3052
ENSMUSG00000018008,15218
ENSMUSG00000091617,5989
ENSMUSG00000026313,26620
ENSMUSG00000070000,18060
ENSMUSG00000092165,5426
ENSMUSG00000027884,10554
ENSMUSG00000025609,36656
ENSMUSG00000042499,4474
ENSMUSG00000034165,24708
ENSMUSG00000091923,5017
ENSMUSG00000050368,1814
ENSMUSG00000000374,10870
ENSMUSG00000043342,2134
ENSMUSG00000091110,17266
ENSMUSG00000032491,3134
ENSMUSG00000094925,1746
ENSMUSG00000090440,2240
ENSMUSG00000027102,4942
ENSMUSG00000091477,13889
ENSMUSG00000110067,1812
ENSMUSG00000057637,8817
ENSMUSG00000079277,11617
ENSMUSG00000032076,26208
ENSMUSG00000091700,5575
ENSMUSG00000027883,5041
ENSMUSG00000025144,3605
ENSMUSG00000046985,11254
ENSMUSG00000028583,2568
ENSMUSG00000001211,25865
ENSMUSG00000027646,18402
ENSMUSG00000091733,1403
ENSMUSG00000096446,1756
ENSMUSG00000040723,14518
ENSMUSG00000025608,5712
ENSMUSG00000094784,1399
ENSMUSG00000043460,13380
ENSMUSG00000090634,1759
ENSMUSG00000028584,2322
ENSMUSG00000090713,1422
ENSMUSG00000095384,879
ENSMUSG00000028593,1402
ENSMUSG00000018169,3588
ENSMUSG00000025145,7574
ENSMUSG00000049565,10454
ENSMUSG00000078506,1217
ENSMUSG00000070609,1220
ENSMUSG00000078505,1220
ENSMUSG00000033170,8429
ENSMUSG00000026260,6986
ENSMUSG00000041735,2010
ENSMUSG00000094954,1746
ENSMUSG00000029766,2677
ENSMUSG00000078504,1428
ENSMUSG00000094157,7656
ENSMUSG00000048578,6451
ENSMUSG00000095318,9616
ENSMUSG00000066026,8896
ENSMUSG00000037652,39228
ENSMUSG00000018012,2365
ENSMUSG00000023988,3847
ENSMUSG00000029765,14271
ENSMUSG00000091563,10006
ENSMUSG00000039706,11899
ENSMUSG00000118664,9455
ENSMUSG00000036872,29426
ENSMUSG00000091568,11984
ENSMUSG00000092558,10416
ENSMUSG00000040713,4892
ENSMUSG00000049521,2557
ENSMUSG00000002015,1211
ENSMUSG00000039450,3517
ENSMUSG00000072595,2669
ENSMUSG00000043501,588
ENSMUSG00000023984,7558
ENSMUSG00000090379,1433
ENSMUSG00000033128,7747
ENSMUSG00000090115,10701
ENSMUSG00000090512,2691
ENSMUSG00000067064,5774
ENSMUSG00000118646,381
ENSMUSG00000020220,59879
ENSMUSG00000031378,5956
ENSMUSG00000095797,2552
ENSMUSG00000057464,4148
ENSMUSG00000091122,1458
ENSMUSG00000061032,7650
ENSMUSG00000042849,7172
ENSMUSG00000079265,7309
ENSMUSG00000058904,2803
ENSMUSG00000101174,5378
ENSMUSG00000026121,17332
ENSMUSG00000025150,2698
ENSMUSG00000090827,2746
ENSMUSG00000033475,2372
ENSMUSG00000091725,1423
ENSMUSG00000031385,24646
ENSMUSG00000094151,9584
ENSMUSG00000100642,3523
ENSMUSG00000079444,2712
ENSMUSG00000091698,4331
ENSMUSG00000028959,19631
ENSMUSG00000096549,4208
ENSMUSG00000067787,5772
ENSMUSG00000079269,1914
ENSMUSG00000116069,2745
ENSMUSG00000024104,21535
ENSMUSG00000094132,20500
ENSMUSG00000022436,12265
ENSMUSG00000078249,1744
ENSMUSG00000042448,1860
ENSMUSG00000023266,5198
ENSMUSG00000018395,12691
ENSMUSG00000027099,4613
ENSMUSG00000032393,22469
ENSMUSG00000048922,14240
ENSMUSG00000023987,1865
ENSMUSG00000005054,600
ENSMUSG00000067786,8448
ENSMUSG00000032788,5516
ENSMUSG00000050747,4470
ENSMUSG00000046300,4626
ENSMUSG00000107822,1062
ENSMUSG00000062497,4689
ENSMUSG00000002007,5677
ENSMUSG00000073400,2238
ENSMUSG00000063583,14322
ENSMUSG00000032763,18146
ENSMUSG00000061616,5276
ENSMUSG00000073616,2705
ENSMUSG00000116165,1999
ENSMUSG00000027200,49279
ENSMUSG00000068220,1419
ENSMUSG00000044229,15601
ENSMUSG00000015944,8584
ENSMUSG00000073399,4432
ENSMUSG00000044055,3685
ENSMUSG00000023027,6996
ENSMUSG00000030660,26100
ENSMUSG00000058063,2249
ENSMUSG00000002010,8149
ENSMUSG00000046337,8153
ENSMUSG00000020900,30638
ENSMUSG00000029544,10306
ENSMUSG00000032028,6962
ENSMUSG00000036492,2642
ENSMUSG00000028599,4179
ENSMUSG00000036398,2766
ENSMUSG00000032570,38131
ENSMUSG00000045631,2285
ENSMUSG00000028602,6631
ENSMUSG00000034327,12187
ENSMUSG00000054619,6536
ENSMUSG00000027882,8552
ENSMUSG00000036315,2472
ENSMUSG00000028958,6822
ENSMUSG00000002014,8490
ENSMUSG00000058057,1650
ENSMUSG00000093789,2282
ENSMUSG00000061518,3279
ENSMUSG00000056487,3596
ENSMUSG00000078503,6883
ENSMUSG00000093550,1053
ENSMUSG00000064308,1581
ENSMUSG00000060152,4501
ENSMUSG00000078502,7302
ENSMUSG00000034220,6775
ENSMUSG00000024459,5957
ENSMUSG00000053768,8553
ENSMUSG00000023030,10682
ENSMUSG00000058186,5936
ENSMUSG00000047866,11216
ENSMUSG00000002006,7581
ENSMUSG00000015812,1315
ENSMUSG00000023353,10952
ENSMUSG00000078500,1485
ENSMUSG00000037351,6465
ENSMUSG00000036036,13162
ENSMUSG00000066009,3464
ENSMUSG00000044447,15712
ENSMUSG00000031391,21449
ENSMUSG00000066007,9674
ENSMUSG00000037643,7148
ENSMUSG00000102416,2543
ENSMUSG00000030737,16509
ENSMUSG00000070605,4546
ENSMUSG00000034212,8259
ENSMUSG00000056300,6556
ENSMUSG00000067724,3473
ENSMUSG00000038204,5280
ENSMUSG00000063245,1653
ENSMUSG00000029763,21052
ENSMUSG00000032714,3280
ENSMUSG00000078498,2858
ENSMUSG00000015806,9820
ENSMUSG00000078497,1812
ENSMUSG00000071185,7276
ENSMUSG00000078496,2725
ENSMUSG00000005763,15718
ENSMUSG00000045326,17474
ENSMUSG00000091418,2625
ENSMUSG00000091148,2740
ENSMUSG00000065999,3926
ENSMUSG00000037353,15896
ENSMUSG00000005355,4522
ENSMUSG00000022094,19750
ENSMUSG00000066000,7465
ENSMUSG00000076439,2316
ENSMUSG00000036840,1966
ENSMUSG00000031652,13309
ENSMUSG00000028648,2143
ENSMUSG00000023075,4281
ENSMUSG00000024462,19521
ENSMUSG00000078442,1707
ENSMUSG00000043333,4905
ENSMUSG00000049530,941
ENSMUSG00000037363,16256
ENSMUSG00000038199,9240
ENSMUSG00000005357,2653
ENSMUSG00000073998,2278
ENSMUSG00000028647,3915
ENSMUSG00000073997,5493
ENSMUSG00000027881,16533
ENSMUSG00000035239,3338
ENSMUSG00000044636,4370
ENSMUSG00000096399,2580
ENSMUSG00000031389,45687
ENSMUSG00000009733,15216
ENSMUSG00000051190,3983
ENSMUSG00000091651,3285
ENSMUSG00000062873,3315
ENSMUSG00000027660,24569
ENSMUSG00000028646,7135
ENSMUSG00000094673,8663
ENSMUSG00000030659,4455
ENSMUSG00000094080,8103
ENSMUSG00000033644,6512
ENSMUSG00000054823,35238
ENSMUSG00000042774,4925
ENSMUSG00000025702,24950
ENSMUSG00000060961,26845
ENSMUSG00000046493,4928
ENSMUSG00000063216,3446
ENSMUSG00000025158,4571
ENSMUSG00000060205,2724
ENSMUSG00000060301,7163
ENSMUSG00000090125,3848
ENSMUSG00000028907,5597
ENSMUSG00000047067,1312
ENSMUSG00000000869,2252
ENSMUSG00000026455,18907
ENSMUSG00000091888,2712
ENSMUSG00000032643,3747
ENSMUSG00000055515,3355
ENSMUSG00000091468,29660
ENSMUSG00000037625,1867
ENSMUSG00000017421,17970
ENSMUSG00000028902,3462
ENSMUSG00000121603,104
ENSMUSG00000098557,6593
ENSMUSG00000035227,12193
ENSMUSG00000042390,21804
ENSMUSG00000022126,2618
ENSMUSG00000091381,19383
ENSMUSG00000056600,13434
ENSMUSG00000095377,8575
ENSMUSG00000052151,6286
ENSMUSG00000022125,2736
ENSMUSG00000096477,5122
ENSMUSG00000042229,2859
ENSMUSG00000000346,3855
ENSMUSG00000091601,4738
ENSMUSG00000022124,13058
ENSMUSG00000026117,4822
ENSMUSG00000035186,929
ENSMUSG00000053559,4609
ENSMUSG00000043827,4216
ENSMUSG00000049561,10043
ENSMUSG00000064121,5041
ENSMUSG00000058802,9925
ENSMUSG00000028894,11164
ENSMUSG00000003380,4047
ENSMUSG00000062327,3470
ENSMUSG00000098112,9464
ENSMUSG00000025701,14053
ENSMUSG00000020156,24705
ENSMUSG00000031570,18457
ENSMUSG00000046367,4462
ENSMUSG00000033004,59053
ENSMUSG00000026269,22213
ENSMUSG00000069072,11962
ENSMUSG00000030657,11952
ENSMUSG00000036775,16081
ENSMUSG00000032394,7061
ENSMUSG00000045662,8164
ENSMUSG00000090892,3611
ENSMUSG00000070844,19120
ENSMUSG00000026270,8658
ENSMUSG00000023031,5717
ENSMUSG00000047363,1283
ENSMUSG00000053720,2843
ENSMUSG00000028890,17321
ENSMUSG00000094098,10086
ENSMUSG00000024177,6354
ENSMUSG00000027649,3928
ENSMUSG00000037280,10304
ENSMUSG00000037316,7813
ENSMUSG00000090662,4575
ENSMUSG00000020153,4054
ENSMUSG00000008683,12993
ENSMUSG00000031838,973
ENSMUSG00000026271,14471
ENSMUSG00000053391,5807
ENSMUSG00000031840,6890
ENSMUSG00000035919,22061
ENSMUSG00000078570,5609
ENSMUSG00000053251,7306
ENSMUSG00000040339,11048
ENSMUSG00000024180,15560
ENSMUSG00000081649,5001
ENSMUSG00000026116,20284
ENSMUSG00000107906,1361
ENSMUSG00000029762,2190
ENSMUSG00000037843,1359
ENSMUSG00000028889,2858
ENSMUSG00000027880,3172
ENSMUSG00000035183,3035
ENSMUSG00000018736,8019
ENSMUSG00000020150,3269
ENSMUSG00000061313,12324
ENSMUSG00000042763,2723
ENSMUSG00000051046,10264
ENSMUSG00000040322,4083
ENSMUSG00000028876,7889
ENSMUSG00000027650,9131
ENSMUSG00000050654,4111
ENSMUSG00000022286,15182
ENSMUSG00000059878,8475
ENSMUSG00000030732,5891
ENSMUSG00000069565,8288
ENSMUSG00000028873,8332
ENSMUSG00000061758,6593
ENSMUSG00000059005,12041
ENSMUSG00000033721,12031
ENSMUSG00000046490,3460
ENSMUSG00000024181,5777
ENSMUSG00000060938,3396
ENSMUSG00000051359,22721
ENSMUSG00000032921,3646
ENSMUSG00000045091,1085
ENSMUSG00000024184,4562
ENSMUSG00000030850,16431
ENSMUSG00000042207,24515
ENSMUSG00000071076,1666
ENSMUSG00000052131,1271
ENSMUSG00000031845,4310
ENSMUSG00000025156,11018
ENSMUSG00000044730,11163
ENSMUSG00000042129,12057
ENSMUSG00000073433,3571
ENSMUSG00000015839,3915
ENSMUSG00000028871,2272
ENSMUSG00000028869,5549
ENSMUSG00000044320,11347
ENSMUSG00000037296,4265
ENSMUSG00000024186,15916
ENSMUSG00000028953,2555
ENSMUSG00000031574,4666
ENSMUSG00000042707,2127
ENSMUSG00000121604,83
ENSMUSG00000039682,5231
ENSMUSG00000113558,1055
ENSMUSG00000095440,8665
ENSMUSG00000031575,23868
ENSMUSG00000047034,6777
ENSMUSG00000022123,4806
ENSMUSG00000050213,2970
ENSMUSG00000028863,9171
ENSMUSG00000049300,8555
ENSMUSG00000038871,5866
ENSMUSG00000000530,16574
ENSMUSG00000031390,6001
ENSMUSG00000063457,1065
ENSMUSG00000026452,11109
ENSMUSG00000048489,3036
ENSMUSG00000074268,4245
ENSMUSG00000031388,10582
ENSMUSG00000052921,13065
ENSMUSG00000020135,22165
ENSMUSG00000024187,21119
ENSMUSG00000048108,17923
ENSMUSG00000042677,3405
ENSMUSG00000032392,9773
ENSMUSG00000096770,3707
ENSMUSG00000001985,8957
ENSMUSG00000061353,13517
ENSMUSG00000025959,9681
ENSMUSG00000093931,3707
ENSMUSG00000038181,10954
ENSMUSG00000096569,3707
ENSMUSG00000042254,8261
ENSMUSG00000021877,8353
ENSMUSG00000027651,22016
ENSMUSG00000015804,7204
ENSMUSG00000073557,30803
ENSMUSG00000028859,8216
ENSMUSG00000018740,6113
ENSMUSG00000027671,8088
ENSMUSG00000059689,9925
ENSMUSG00000031963,6024
ENSMUSG00000090864,3548
ENSMUSG00000035540,2227
ENSMUSG00000032892,4803
ENSMUSG00000020133,1647
ENSMUSG00000096658,3640
ENSMUSG00000020131,11605
ENSMUSG00000000532,4409
ENSMUSG00000095773,3717
ENSMUSG00000043702,7722
ENSMUSG00000035528,1639
ENSMUSG00000042097,10027
ENSMUSG00000030654,4895
ENSMUSG00000017428,16833
ENSMUSG00000021879,12542
ENSMUSG00000015879,10129
ENSMUSG00000032571,27682
ENSMUSG00000028861,2286
ENSMUSG00000000531,2025
ENSMUSG00000042079,14489
ENSMUSG00000024188,17184
ENSMUSG00000042616,7291
ENSMUSG00000023034,6247
ENSMUSG00000070360,886
ENSMUSG00000028949,11136
ENSMUSG00000074264,6815
ENSMUSG00000031387,9833
ENSMUSG00000026429,6620
ENSMUSG00000021898,6636
ENSMUSG00000026857,7298
ENSMUSG00000037204,2391
ENSMUSG00000050188,2097
ENSMUSG00000075408,1945
ENSMUSG00000040331,7696
ENSMUSG00000042793,9819
ENSMUSG00000042608,9127
ENSMUSG00000035504,12347
ENSMUSG00000037185,12598
ENSMUSG00000031576,6182
ENSMUSG00000029761,36035
ENSMUSG00000066828,3075
ENSMUSG00000040760,10353
ENSMUSG00000056270,1181
ENSMUSG00000027927,855
ENSMUSG00000037820,6544
ENSMUSG00000041740,18868
ENSMUSG00000078664,3001
ENSMUSG00000023926,4293
ENSMUSG00000068893,3585
ENSMUSG00000025958,26446
ENSMUSG00000040907,15174
ENSMUSG00000023039,9312
ENSMUSG00000027981,15981
ENSMUSG00000043822,13787
ENSMUSG00000054951,5094
ENSMUSG00000107280,2502
ENSMUSG00000015357,7515
ENSMUSG00000050212,4189
ENSMUSG00000091043,991
ENSMUSG00000106824,2497
ENSMUSG00000023919,2659
ENSMUSG00000073758,9565
ENSMUSG00000040726,2115
ENSMUSG00000047264,4875
ENSMUSG00000004567,12901
ENSMUSG00000048895,4818
ENSMUSG00000040717,18836
ENSMUSG00000020899,18855
ENSMUSG00000047641,2269
ENSMUSG00000002307,10034
ENSMUSG00000035486,6135
ENSMUSG00000039483,9480
ENSMUSG00000043659,6672
ENSMUSG00000063971,897
ENSMUSG00000031386,21995
ENSMUSG00000067615,2503
ENSMUSG00000022376,18081
ENSMUSG00000039476,3663
ENSMUSG00000004565,33317
ENSMUSG00000041837,4162
ENSMUSG00000043962,19168
ENSMUSG00000024308,9816
ENSMUSG00000042410,13725
ENSMUSG00000086228,3555
ENSMUSG00000025155,13744
ENSMUSG00000048696,4620
ENSMUSG00000037628,4388
ENSMUSG00000035478,6978
ENSMUSG00000056724,39613
ENSMUSG00000023017,10961
ENSMUSG00000028849,13038
ENSMUSG00000096294,3529
ENSMUSG00000086848,1275
ENSMUSG00000057609,703
ENSMUSG00000025956,5541
ENSMUSG00000030726,12077
ENSMUSG00000027923,645
ENSMUSG00000015759,3094
ENSMUSG00000068890,713
ENSMUSG00000042092,722
ENSMUSG00000023018,8023
ENSMUSG00000051390,2995
ENSMUSG00000015880,14488
ENSMUSG00000070871,8138
ENSMUSG00000103243,676
ENSMUSG00000068889,709
ENSMUSG00000042124,726
ENSMUSG00000041354,11496
ENSMUSG00000103084,753
ENSMUSG00000027919,923
ENSMUSG00000049593,704
ENSMUSG00000062014,9908
ENSMUSG00000068888,729
ENSMUSG00000068887,1120
ENSMUSG00000031392,33476
ENSMUSG00000020163,1561
ENSMUSG00000095870,661
ENSMUSG00000059832,2727
ENSMUSG00000045005,9806
ENSMUSG00000041733,4195
ENSMUSG00000046676,668
ENSMUSG00000051344,18057
ENSMUSG00000090314,1076
ENSMUSG00000054325,547
ENSMUSG00000042031,560
ENSMUSG00000020167,31290
ENSMUSG00000045475,565
ENSMUSG00000043472,489
ENSMUSG00000043635,10216
ENSMUSG00000074433,605
ENSMUSG00000068885,609
ENSMUSG00000030725,2300
ENSMUSG00000004988,6377
ENSMUSG00000027913,1173
ENSMUSG00000055128,6524
ENSMUSG00000035441,10861
ENSMUSG00000014602,33779
ENSMUSG00000027912,1121
ENSMUSG00000075273,2736
ENSMUSG00000024309,3776
ENSMUSG00000050737,5328
ENSMUSG00000023019,4815
ENSMUSG00000095914,2562
ENSMUSG00000096879,3990
ENSMUSG00000078657,4079
ENSMUSG00000035165,7573
ENSMUSG00000027966,18452
ENSMUSG00000023020,2494
ENSMUSG00000075272,2430
ENSMUSG00000028847,2065
ENSMUSG00000023021,8854
ENSMUSG00000075271,3720
ENSMUSG00000115338,4891
ENSMUSG00000037813,11843
ENSMUSG00000056174,4669
ENSMUSG00000096180,2671
ENSMUSG00000024312,4730
ENSMUSG00000042558,5727
ENSMUSG00000094606,8146
ENSMUSG00000062148,1603
ENSMUSG00000058685,5040
ENSMUSG00000030134,7655
ENSMUSG00000009013,6533
ENSMUSG00000004561,18387
ENSMUSG00000003378,14101
ENSMUSG00000028845,4782
ENSMUSG00000028954,10633
ENSMUSG00000035413,1626
ENSMUSG00000067370,1579
ENSMUSG00000026848,14048
ENSMUSG00000008668,6686
ENSMUSG00000028842,18600
ENSMUSG00000053184,1767
ENSMUSG00000042042,9695
ENSMUSG00000055235,8183
ENSMUSG00000075270,7857
ENSMUSG00000020704,6116
ENSMUSG00000038836,30297
ENSMUSG00000024319,8677
ENSMUSG00000038135,983
ENSMUSG00000091930,16176
ENSMUSG00000035505,6656
ENSMUSG00000060311,754
ENSMUSG00000041530,27963
ENSMUSG00000065952,5611
ENSMUSG00000036925,1455
ENSMUSG00000045252,8357
ENSMUSG00000056436,651
ENSMUSG00000102439,26173
ENSMUSG00000063652,5839
ENSMUSG00000044433,36556
ENSMUSG00000043066,13935
ENSMUSG00000097050,2190
ENSMUSG00000045665,1752
ENSMUSG00000058290,18554
ENSMUSG00000026849,4665
ENSMUSG00000041991,21836
ENSMUSG00000030729,16830
ENSMUSG00000028945,8940
ENSMUSG00000041984,4143
ENSMUSG00000009185,508
ENSMUSG00000052415,5821
ENSMUSG00000072572,4835
ENSMUSG00000027965,9232
ENSMUSG00000020334,3490
ENSMUSG00000004558,10353
ENSMUSG00000015882,44762
ENSMUSG00000042369,1888
ENSMUSG00000054978,2968
ENSMUSG00000020702,3234
ENSMUSG00000041696,9593
ENSMUSG00000026851,3887
ENSMUSG00000046716,4762
ENSMUSG00000030393,4195
ENSMUSG00000053862,705
ENSMUSG00000020388,4393
ENSMUSG00000019659,6044
ENSMUSG00000042500,7091
ENSMUSG00000047031,21278
ENSMUSG00000061232,16061
ENSMUSG00000027908,2063
ENSMUSG00000030655,43105
ENSMUSG00000050931,7428
ENSMUSG00000058835,34719
ENSMUSG00000059183,6023
ENSMUSG00000020701,9878
ENSMUSG00000027630,29287
ENSMUSG00000030110,9914
ENSMUSG00000001289,4754
ENSMUSG00000043719,19751
ENSMUSG00000042489,11565
ENSMUSG00000025153,21374
ENSMUSG00000019470,11701
ENSMUSG00000001285,8640
ENSMUSG00000029524,6297
ENSMUSG00000073755,5737
ENSMUSG00000028837,2100
ENSMUSG00000028944,13836
ENSMUSG00000042477,2078
ENSMUSG00000024325,4945
ENSMUSG00000036678,12750
ENSMUSG00000087687,3379
ENSMUSG00000026272,2869
ENSMUSG00000043067,17538
ENSMUSG00000042380,1020
ENSMUSG00000050234,1683
ENSMUSG00000042367,3499
ENSMUSG00000004630,5555
ENSMUSG00000046623,2887
ENSMUSG00000073422,9429
ENSMUSG00000042357,1719
ENSMUSG00000008813,1362
ENSMUSG00000034159,4361
ENSMUSG00000028813,2312
ENSMUSG00000068392,1411
ENSMUSG00000030138,7797
ENSMUSG00000051048,9156
ENSMUSG00000028804,28168
ENSMUSG00000084989,7100
ENSMUSG00000004562,52183
ENSMUSG00000047793,16414
ENSMUSG00000004626,11926
ENSMUSG00000085576,3420
ENSMUSG00000030145,10113
ENSMUSG00000078780,2116
ENSMUSG00000047213,13927
ENSMUSG00000091662,28002
ENSMUSG00000048686,745
ENSMUSG00000072623,5602
ENSMUSG00000061894,16626
ENSMUSG00000060284,6081
ENSMUSG00000032492,8683
ENSMUSG00000001280,12582
ENSMUSG00000024327,8014
ENSMUSG00000007827,7986
ENSMUSG00000045340,13942
ENSMUSG00000030718,5579
ENSMUSG00000023047,4829
ENSMUSG00000062545,3594
ENSMUSG00000086056,1736
ENSMUSG00000068747,18781
ENSMUSG00000028796,20579
ENSMUSG00000020698,3630
ENSMUSG00000026273,8114
ENSMUSG00000031393,19666
ENSMUSG00000039656,14306
ENSMUSG00000023048,4996
ENSMUSG00000045613,6367
ENSMUSG00000034087,10696
ENSMUSG00000032388,5237
ENSMUSG00000051081,3003
ENSMUSG00000029838,4163
ENSMUSG00000012705,2004
ENSMUSG00000026274,15869
ENSMUSG00000038665,21995
ENSMUSG00000013974,1487
ENSMUSG00000056851,33942
ENSMUSG00000046010,1590
ENSMUSG00000089665,390
ENSMUSG00000031394,4999
ENSMUSG00000048445,5155
ENSMUSG00000059206,51174
ENSMUSG00000040236,6954
ENSMUSG00000005540,9049
ENSMUSG00000058420,12324
ENSMUSG00000028938,3067
ENSMUSG00000066510,4151
ENSMUSG00000026560,5509
ENSMUSG00000062564,2831
ENSMUSG00000018906,17451
ENSMUSG00000031965,15440
ENSMUSG00000031397,2951
ENSMUSG00000095115,6864
ENSMUSG00000029528,26783
ENSMUSG00000095339,3525
ENSMUSG00000028794,5494
ENSMUSG00000025946,3026
ENSMUSG00000031328,48753
ENSMUSG00000054272,2272
ENSMUSG00000028799,7065
ENSMUSG00000110103,2011
ENSMUSG00000024330,41551
ENSMUSG00000050721,13611
ENSMUSG00000030652,8709
ENSMUSG00000068745,1267
ENSMUSG00000073791,8674
ENSMUSG00000060568,21460
ENSMUSG00000059741,3959
